Month,Q0,Q1,Q2pt5,Q5,Q10,Q25,Q50,Q75,Q90,Q95,Q97pt5,Q99,Q100,STNAME,CTYNAME,POPESTIMATE2015
JUL,0.01,0.059999999,0.07,0.079999998,0.090000004,0.119999997,0.189999998,0.360000014,0.75999999,1.340000033,3.272999978,8.459800034,38.93000031,Mississippi,Copiah,28812
JUL,-0.129999995,-0.039799999,-0.01,0,0.050000001,0.150000006,0.280000001,0.430000007,0.860000014,1.808999944,3.775999975,6.389799871,20.25,North Carolina,Mitchell,15101
JUL,0.200000003,0.25999999,0.280000001,0.310000002,0.360000014,0.519999981,0.980000019,2.150000095,6.586000061,21.19900017,60.43550091,124.7349982,944.789978,Texas,Loving,119
JUL,0,0.050000001,0.059999999,0.059999999,0.079999998,0.100000001,0.129999995,0.189999998,0.379999995,0.639999986,1.30249995,3.246000004,14.75,Arkansas,Lafayette,7016
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Indiana,Grant,67519
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Nebraska,Keya Paha,798
JUL,-0.219999999,-0.059999999,-0.039999999,-0.01,0,0.02,0.07,0.119999997,0.189999998,0.25999999,0.409999996,1.00999999,32.59999847,Texas,Sherman,3060
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Michigan,Oceana,26287
JUL,-0.059999999,0,0.01,0.039999999,0.079999998,0.140000001,0.219999999,0.349999994,0.660000026,1.220000029,2.211500037,4.78000021,23.36000061,Arkansas,Sharp,16817
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,California,Nevada,98715
JUL,0.029999999,0.07,0.079999998,0.100000001,0.109999999,0.140000001,0.170000002,0.230000004,0.379999995,0.620000005,1.682000017,4.64760006,29.70999908,Georgia,Calhoun,6552
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Illinois,Marion,38341
JUL,0.170000002,0.289999992,0.330000013,0.379999995,0.460000008,0.689999998,1.210000038,2.559999943,8.43999958,15.84000015,23.48999977,33.65199966,82.26000214,Georgia,Whitfield,104029
JUL,-0.140000001,-0.039999999,-0.02,0,0.02,0.050000001,0.100000001,0.200000003,0.589999974,1.590000033,5.257999992,15.54759979,106.2099991,New Mexico,Curry,50068
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Colorado,Larimer,332840
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Minnesota,Pipestone,9254
JUL,0.170000002,0.230000004,0.25999999,0.280000001,0.310000002,0.419999987,0.779999971,1.950000048,5.06600008,8.449999809,13.17000008,20.97119934,138.5599976,Louisiana,Livingston Parish,137564
JUL,0,0.079999998,0.090000004,0.109999999,0.129999995,0.209999993,0.439999998,1.120000005,3.230000019,6.300000191,10.90549974,20.33279999,105.9800034,Alabama,Baldwin,202863
JUL,0.02,0.059999999,0.07,0.079999998,0.100000001,0.129999995,0.189999998,0.310000002,0.550000012,1.049999952,2.118999887,6.147600098,33.58000183,Georgia,Seminole,8562
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Ohio,Lake,229571
JUL,-0.419999987,-0.109999999,-0.079999998,-0.050000001,-0.02,0.029999999,0.090000004,0.180000007,0.270000011,0.409999996,0.75,2.179500067,59.63999939,Oklahoma,Texas,21379
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,New York,Cortland,48294
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Montana,Mineral,4184
JUL,-0.01,0.039999999,0.059999999,0.07,0.090000004,0.119999997,0.159999996,0.300000012,0.639999986,1.169999957,2.212750036,6.770399981,84.56999969,Alabama,Clarke,24708
JUL,-0.07,0.0657,0.090000004,0.100000001,0.119999997,0.150000006,0.230000004,0.389999986,0.720000029,1.201500046,1.79149996,3.190000057,27.31999969,Mississippi,Benton,8161
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Minnesota,Otter Tail,57599
JUL,0.02,0.090000004,0.129999995,0.150000006,0.189999998,0.25999999,0.379999995,0.560000002,0.889999986,1.370000005,2.23925001,4.424900146,13.17000008,North Carolina,Polk,20412
JUL,0.02,0.079999998,0.100000001,0.119999997,0.150000006,0.239999995,0.469999999,1.289999962,4.475999928,9.643999672,16.56899986,35.28479919,90.87000275,Texas,Hays,194497
JUL,0,0.050000001,0.059999999,0.079999998,0.100000001,0.129999995,0.170000002,0.239999995,0.389999986,0.588999975,0.9995,2.017000027,13.01000023,Georgia,Clay,3072
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,New York,Westchester,976103
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Illinois,Carroll,14645
JUL,0.07,0.129999995,0.170000002,0.209999993,0.25999999,0.379999995,0.649999976,1.370000005,4.957999992,13.04300041,22.57799988,38.15540131,109.4700012,Alabama,Morgan,119199
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Montana,Silver Bow,34488
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Ohio,Lawrence,60921
JUL,0.319999993,0.529999971,1.169999957,2.00999999,3.752999997,9.699999809,18.17500019,31.23749971,46.39500008,56.68399849,66.66899929,84.44939804,142.2100067,Florida,Pinellas,949321
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Michigan,Luce,6423
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,New York,Livingston,64514
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Kansas,Barton,27163
JUL,0.790000021,1.100000024,1.570000052,1.970000029,2.972000027,7.224999905,12.82999992,26.77500057,46.8679985,60.9829998,77.32100296,117.1622015,197.6999969,Georgia,Clayton,273675
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Kentucky,Lewis,13586
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Montana,Jefferson,11553
JUL,0.029999999,0.079999998,0.100000001,0.119999997,0.140000001,0.180000007,0.25999999,0.430000007,0.819999993,1.616500008,3.869749963,9.768699808,39.02999878,Georgia,Jefferson,15935
JUL,-0.519999981,-0.159999996,-0.119999997,-0.090000004,-0.02,0,0.050000001,0.109999999,0.150000006,0.170000002,0.200000003,0.289999992,42.47000122,California,Inyo,18197
JUL,-0.090000004,-0.039999999,0,0.01,0.039999999,0.07,0.100000001,0.150000006,0.289999992,0.720000029,1.960000038,6.300000191,82.08999634,Arizona,Santa Cruz,46191
JUL,0,0.079999998,0.109999999,0.150000006,0.189999998,0.349999994,0.75999999,1.620000005,3.910000086,7.122499943,12.5825001,22.221,68.12999725,South Carolina,Pickens,121336
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Iowa,Mahaska,22308
JUL,-0.090000004,0,0,0,0,0,0,0.029999999,0.419999987,0.589999974,0.730000019,1.419999957,34.11999893,West Virginia,Nicholas,25510
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Rhode Island,Washington,126142
JUL,0,0,0,0,0,0,9.420000076,20.55999947,38.82199936,50.95400085,54.41099854,65.69000244,89.19999695,California,San Francisco,866320
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Illinois,Edgar,17554
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,New York,Kings,2643546
JUL,-0.209999993,-0.029999999,0,0,0,0,0.050000001,0.219999999,0.300000012,0.389999986,0.50999999,1.049999952,24.68000031,Kansas,Harper,5783
JUL,0.079999998,0.180000007,0.209999993,0.239999995,0.280000001,0.419999987,0.699999988,1.570000052,6.559999943,16.65599976,27.22999954,43.15919922,110.4599991,Tennessee,Madison,97523
JUL,-0.059999999,0,0,0.02,0.059999999,0.129999995,0.219999999,0.409999996,0.819999993,1.409999967,2.74000001,5.666299992,31.12000084,Tennessee,Benton,16192
JUL,-0.01,0.0702,0.090000004,0.109999999,0.129999995,0.180000007,0.270000011,0.439999998,0.959999979,1.869000006,4.21999979,10.90959986,42.24000168,South Carolina,Bamberg,14711
JUL,0,0.079999998,0.109999999,0.140000001,0.159999996,0.209999993,0.310000002,0.50999999,0.949999988,1.340000033,2.789999962,7.719499826,49.33000183,Missouri,Webster,37527
JUL,0,0.059999999,0.079999998,0.100000001,0.119999997,0.170000002,0.25999999,0.529999971,1.25,2.794499958,6.128999877,12.99989983,146.9400024,Alabama,Escambia,37667
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Wyoming,Uinta,20780
JUL,-0.039999999,0.050000001,0.059999999,0.079999998,0.100000001,0.129999995,0.200000003,0.419999987,1.080000043,2.339999914,5.33200016,13.36959988,64.12999725,Mississippi,Lafayette,52654
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Nebraska,Stanton,5943
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,California,Placer,373469
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,South Dakota,Todd,9993
JUL,-0.100000001,-0.02,-0.01,0,0.01,0.029999999,0.059999999,0.090000004,0.239999995,0.769999981,2.200000048,12.23999977,186.1600037,Arizona,Yuma,203558
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Ohio,Cuyahoga,1257957
JUL,-0.079999998,-0.039999999,-0.029999999,-0.02,0,0.02,0.050000001,0.090000004,0.180000007,0.370000005,0.980000019,2.910000086,46.52000046,Texas,Uvalde,26925
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Missouri,Pike,18400
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Maine,Oxford,57068
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,North Dakota,Morton,30190
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Iowa,Boone,26439
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Illinois,Schuyler,7160
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Ohio,Tuscarawas,92673
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Iowa,Des Moines,39870
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Oregon,Columbia,49648
JUL,0.170000002,0.25999999,0.300000012,0.349999994,0.430000007,0.689999998,1.720000029,6.989999771,19.96999931,33.31999969,45.29000092,62.08000183,209.8000031,Alabama,Jefferson,660087
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Ohio,Hancock,75493
JUL,0,0,0,0,0,0,0,0.50999999,1.320000052,2.069999933,2.900000095,4.519999981,21.62999916,Kentucky,Meade,27749
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Iowa,Tama,17204
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Nebraska,Phelps,9222
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Indiana,Monroe,144225
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Montana,Phillips,4141
JUL,-0.02,0.050000001,0.076249999,0.100000001,0.119999997,0.180000007,0.270000011,0.449999988,0.959999979,1.870000005,3.410000086,6.287500143,37.56999969,North Carolina,Montgomery,27519
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,New York,New York,1657183
JUL,-0.01,0.039999999,0.059999999,0.079999998,0.100000001,0.129999995,0.209999993,0.389999986,0.649999976,0.920000017,1.296499956,2.530599971,15.78999996,Tennessee,Polk,16763
JUL,0.029999999,0.109999999,0.170000002,0.239999995,0.349999994,0.639999986,1.279999971,4.230000019,13.43999958,23.5,35.86999893,51.85600052,104.3700027,Alabama,Madison,352740
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,California,Sutter,95524
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Washington,Lincoln,10286
JUL,0.059999999,0.159999996,0.180000007,0.209999993,0.239999995,0.360000014,0.610000014,1.360000014,4.224999905,10.89499974,19.50750017,32.55899944,144.0599976,Oklahoma,Canadian,133118
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Michigan,Monroe,149369
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Michigan,Ottawa,280439
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Illinois,St. Clair,264217
JUL,0.02,0.07,0.079999998,0.100000001,0.119999997,0.159999996,0.230000004,0.474999994,1.360000014,2.769999981,8.171999598,20.57479965,93.18000031,Arkansas,Miller,43919
JUL,-0.090000004,-0.02,0,0.01,0.039999999,0.119999997,0.219999999,0.349999994,0.660000026,1.039999962,2.273249978,6.664400082,31.79999924,Tennessee,Overton,22067
JUL,0,0.090000004,0.103000001,0.119999997,0.150000006,0.200000003,0.280000001,0.419999987,0.680000007,1,1.41699996,3.261199989,17.36000061,Georgia,Lincoln,7721
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Washington,Jefferson,30350
JUL,-0.119999997,0,0.029999999,0.059999999,0.119999997,0.25,0.550000012,1.379999995,2.94800005,5.517999983,10.25800023,16.89739956,80.83000183,North Carolina,Burke,88644
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Indiana,Union,7200
JUL,0.01,0.059999999,0.079999998,0.090000004,0.109999999,0.140000001,0.180000007,0.25,0.409999996,0.639999986,1.269999981,3.400000095,15.10000038,Georgia,Wilkes,9918
JUL,-0.059999999,0,0.01,0.050000001,0.079999998,0.129999995,0.200000003,0.330000013,0.560000002,0.92650001,2.237750012,6.871900058,33.02000046,Kentucky,Hart,18404
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Wisconsin,Milwaukee,958859
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Indiana,Boone,63037
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Iowa,Winneshiek,20732
JUL,-0.02,0.039999999,0.050000001,0.07,0.090000004,0.119999997,0.170000002,0.270000011,0.460000008,0.730000019,1.669999957,5.711999893,35.11000061,Florida,Madison,18472
JUL,0.059999999,0.140000001,0.159999996,0.180000007,0.219999999,0.340000004,0.610000014,1.24000001,3.433000064,8.380000114,14.89574993,27.79629986,123.2300034,Texas,Guadalupe,150585
JUL,0.050000001,0.100000001,0.119999997,0.129999995,0.150000006,0.207499996,0.319999993,0.620000005,1.600000024,2.859999895,4.512250173,10.5494002,46.18999863,Texas,Henderson,79447
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Kansas,Osage,15859
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Maryland,Carroll,167136
JUL,0,0.07,0.079999998,0.090000004,0.100000001,0.129999995,0.180000007,0.270000011,0.560000002,0.819999993,1.555749947,3.529799972,54.77000046,Louisiana,Claiborne Parish,16266
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Kansas,Lincoln,3142
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Pennsylvania,Lycoming,115580
JUL,0,0.039999999,0.059999999,0.07,0.090000004,0.119999997,0.180000007,0.360000014,0.724000025,1.342000031,3.577999926,12.05599995,144.8300018,Texas,Bee,32609
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Vermont,Grand Isle,6869
JUL,0,0,0,0,0,0,0.029999999,0.170000002,0.538000011,0.939999998,1.720000029,2.970000029,25.60000038,Virginia,Alleghany,15429
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Nebraska,Washington,20277
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Iowa,Poweshiek,18381
JUL,-0.100000001,-0.039999999,-0.029999999,-0.02,-0.01,0.01,0.039999999,0.079999998,0.129999995,0.200000003,0.349999994,1.100000024,44.02000046,New Mexico,Luna,24281
JUL,-0.029999999,0.02,0.039999999,0.050000001,0.059999999,0.090000004,0.129999995,0.239999995,0.550000012,1.080000043,2.329999924,7.802700181,86.80999756,Louisiana,Natchitoches Parish,39003
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Missouri,Johnson,53643
JUL,-0.039999999,0.029999999,0.039999999,0.059999999,0.090000004,0.140000001,0.230000004,0.449999988,0.839999974,1.289999962,2.090499914,5.012399988,58.45000076,North Carolina,Bladen,34211
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,North Dakota,Cavalier,3816
JUL,0.01,0.050000001,0.059999999,0.07,0.079999998,0.109999999,0.140000001,0.200000003,0.389999986,0.660000026,1.179999948,4.000800128,65.61000061,Mississippi,Claiborne,9143
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Michigan,Grand Traverse,91511
JUL,0.119999997,0.209999993,0.239999995,0.270000011,0.319999993,0.460000008,0.779999971,1.549999952,4.170000076,8.729499578,16.37724919,27.4029001,86.54000092,Alabama,Etowah,102942
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Missouri,St. Louis city,316257
JUL,-0.079999998,-0.029999999,-0.02,-0.01,0,0.01,0.029999999,0.059999999,0.100000001,0.230000004,0.680000007,2.986000013,67.76999664,Texas,Val Verde,48906
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Ohio,Coshocton,36579
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Indiana,Miami,36012
JUL,-0.029999999,0.01,0.029999999,0.039999999,0.059999999,0.079999998,0.119999997,0.349999994,1.19800005,3.339999914,12.34399967,35.55159927,174.0399933,Louisiana,St. Bernard Parish,45439
JUL,0.920000017,1.090000033,1.169999957,1.330000043,1.559999943,2.180000067,3.720000029,7.535000086,17.68800011,28.4680006,40.60950108,51.58840088,69.75,Georgia,Rockdale,88687
JUL,-0.090000004,0,0,0.02,0.07,0.150000006,0.270000011,0.449999988,0.769999981,1.120000005,1.690250018,3.683500063,79.47000122,North Carolina,Warren,20206
JUL,0.01,0.090000004,0.109999999,0.140000001,0.170000002,0.270000011,0.449999988,0.810000002,1.669999957,3.099999905,6.543500185,18.20759911,97.93000031,Arkansas,White,78835
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Michigan,Otsego,24188
JUL,-0.02,0.039999999,0.050000001,0.07,0.079999998,0.100000001,0.140000001,0.209999993,0.389999986,0.762499988,1.669999957,4.643000102,71.88999939,Mississippi,Wilkinson,9085
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Nebraska,York,13810
JUL,0,0,0,0,0,0.100000001,0.289999992,0.550000012,1.120000005,2.279999971,4.119999886,8.56000042,37.31999969,Kentucky,Nelson,45103
JUL,-0.170000002,-0.057999999,-0.024999999,0,0.029999999,0.090000004,0.180000007,0.75,3.900000095,7.75,18.70499992,34.40600128,70.76999664,New Mexico,Los Alamos,17725
JUL,-0.119999997,-0.01,0.029999999,0.050000001,0.079999998,0.140000001,0.209999993,0.289999992,0.430000007,0.600000024,0.810000002,1.792599959,15.72999954,Arkansas,Fulton,12121
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Kansas,Smith,3690
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,New York,Lewis,26836
JUL,-0.01,0.050000001,0.07,0.079999998,0.100000001,0.140000001,0.219999999,0.419999987,0.730000019,1.159999967,2.049999952,4.807500005,29.44000053,Alabama,Winston,23918
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Iowa,Howard,9315
JUL,-0.170000002,-0.059999999,-0.039999999,-0.029999999,-0.02,0.01,0.039999999,0.07,0.119999997,0.159999996,0.300000012,0.974700024,40.93000031,New Mexico,Grant,28325
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Illinois,Cook,5245831
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Pennsylvania,Lancaster,536534
JUL,-0.319999993,-0.109999999,-0.079999998,-0.050000001,-0.01,0.050000001,0.100000001,0.159999996,0.239999995,0.310000002,0.419999987,0.769999981,26.55999947,Oklahoma,Beaver,5435
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Nebraska,Pierce,7195
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Kansas,Ellsworth,6305
JUL,-0.300000012,-0.159999996,-0.129999995,-0.100000001,-0.07,-0.01,0.039999999,0.109999999,0.170000002,0.219999999,0.300000012,0.419999987,20.34000015,Oklahoma,Cimarron,2202
JUL,-0.239999995,-0.109999999,-0.07,-0.02,0,0.050000001,0.140000001,0.230000004,0.319999993,0.439999998,0.75999999,2.263499987,35.83000183,Kansas,Stevens,5786
JUL,-0.49000001,-0.189999998,-0.119999997,-0.050000001,0,0,0,0.039999999,0.129999995,0.180000007,0.230000004,0.319999993,34.81000137,Utah,San Juan,15238
JUL,0.050000001,0.100000001,0.119999997,0.140000001,0.170000002,0.239999995,0.419999987,0.74000001,1.629999995,4.665999985,9.829999924,20.85040039,235.6300049,Texas,Gonzales,20538
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Michigan,Chippewa,37965
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Missouri,Clark,6801
JUL,0.090000004,0.192699999,0.230000004,0.263499998,0.319999993,0.529999971,0.959999979,2.200000048,5.41899991,11.09900007,18.97774954,30.3810997,105.7900009,Georgia,Coweta,138227
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Virginia,Rappahannock,7384
JUL,0.02,0.07,0.090000004,0.109999999,0.140000001,0.25999999,0.600000024,1.450000048,4.576999998,10.50700016,19.7207499,36.52999878,337.7099915,Mississippi,Jackson,141236
JUL,-0.050000001,0,0.02,0.029999999,0.079999998,0.180000007,0.310000002,0.589999974,1.539999962,3.928000069,7.632999945,15.16799969,94.66999817,Tennessee,Unicoi,17779
JUL,0,0,0,0,0,0,0,0.230000004,0.439999998,0.610000014,0.810000002,2.450000048,18.04999924,Illinois,Hamilton,8246
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,New York,Bronx,1460412
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,New York,Queens,2346005
JUL,0,0,0,0,0,0,0.090000004,0.219999999,0.389999986,0.5,0.74000001,1.128299997,10.52999973,Virginia,Nelson,14790
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,New York,Tompkins,104283
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,New York,Niagara,212540
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,New Jersey,Middlesex,838332
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Minnesota,Freeborn,30488
JUL,2.609999895,2.696400051,2.730000019,2.880000114,3.519999981,5.369999886,13.15999985,27.26000023,41.33000183,56.04000092,70.26000214,77.34120239,78.69000244,Virginia,Colonial Heights city,17496
JUL,-0.090000004,0.050000001,0.079999998,0.100000001,0.119999997,0.180000007,0.280000001,0.479999989,0.939999998,1.700000048,3.289999962,6.584000134,31.02000046,Mississippi,Tishomingo,19467
JUL,-0.02,0.050000001,0.07,0.079999998,0.100000001,0.140000001,0.230000004,0.409999996,0.970000029,2.136000109,5.096000147,16.01760067,115.8499985,Oklahoma,Pontotoc,38331
JUL,-0.07,-0.02,-0.01,0,0.01,0.02,0.039999999,0.059999999,0.079999998,0.090000004,0.109999999,0.141300001,13.72000027,Texas,Terrell,864
JUL,-0.379999995,-0.059999999,-0.050000001,-0.029999999,-0.01,0.02,0.059999999,0.150000006,0.439999998,1.269999981,3.650000095,9.014900341,42.36000061,Hawaii,Maui,164389
JUL,0,0,0,0,0,0,0,0,0.343000004,4.800000191,5.43349998,9.380000114,9.609999657,Virginia,Waynesboro city,21502
JUL,0,0,0.039999999,0.090000004,0.140000001,0.25999999,0.430000007,0.75,1.809999943,3.599999905,7.25,13.34920038,37.25999832,North Carolina,Surry,72029
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Montana,Prairie,1137
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah,Rich,2298
JUL,0,0,0,0,0,0,0.289999992,0.569999993,0.939999998,1.139999986,1.399999976,1.9348,19.11000061,West Virginia,Wayne,41187
JUL,-0.140000001,-0.059999999,-0.050000001,-0.029999999,-0.02,0.01,0.039999999,0.079999998,0.129999995,0.159999996,0.200000003,0.289999992,48.47000122,New Mexico,Hidalgo,4433
JUL,0.100000001,0.170000002,0.200000003,0.230000004,0.270000011,0.409999996,0.660000026,1.24000001,3.019999981,7.287500143,15.19999981,33.3730011,96.11000061,Arkansas,Faulkner,121113
JUL,0,0,0,0,0,0.029999999,0.119999997,0.239999995,0.519999981,0.839999974,1.460750037,3.486300013,10.84000015,Tennessee,Pickett,5126
JUL,-0.029999999,0.039999999,0.050000001,0.07,0.100000001,0.180000007,0.270000011,0.910000026,5.732999945,11.56649995,18.92550054,33.4517989,119,Florida,Martin,155721
JUL,0.079999998,0.189999998,0.239999995,0.340000004,0.460000008,0.74000001,1.25999999,2.569999933,11.14000034,21.94000053,31.32499981,44.47000046,86.73000336,Tennessee,Hamblen,63384
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Nebraska,Platte,32864
JUL,0.319999993,0.386299989,0.409999996,0.439999998,0.479999989,0.74000001,1.620000005,3.662500083,6.627000046,10.14000034,16.62399917,23.39590073,74.22000122,Georgia,Paulding,151771
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Maine,Aroostook,68824
JUL,0.039999999,0.079999998,0.090000004,0.100000001,0.109999999,0.140000001,0.189999998,0.289999992,0.550000012,0.970000029,2.293999958,8.406800117,61.58000183,Texas,Lee,16883
JUL,0.079999998,0.129999995,0.150000006,0.170000002,0.200000003,0.280000001,0.430000007,0.800000012,1.480000019,2.463000035,4.202999806,8.482599602,47.36000061,Texas,Upshur,40381
JUL,0,0,0,0.02,0.07,0.150000006,0.289999992,0.540000021,1.090000033,1.71900003,2.829999924,5.590000153,15.35999966,Virginia,New Kent,20382
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Pennsylvania,Berks,415261
JUL,0.25,0.430000007,0.49000001,0.569499993,0.629999995,0.850000024,1.25,2.220000029,4.199999809,6.659999847,12.25250001,20.23200031,52.77999878,North Carolina,Lincoln,80504
JUL,-0.02,0.029999999,0.050000001,0.059999999,0.07,0.090000004,0.119999997,0.170000002,0.280000001,0.439999998,0.779999971,2.374799995,25.54999924,Texas,Bosque,17863
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Michigan,Macomb,863979
JUL,-0.02,0.029999999,0.050000001,0.059999999,0.07,0.100000001,0.140000001,0.209999993,0.379999995,0.769999981,2.503749996,8.732499743,52.25999832,Georgia,Telfair,16493
JUL,0.029999999,0.07,0.090000004,0.100000001,0.119999997,0.150000006,0.200000003,0.289999992,0.5,0.930000007,2.105499899,5.882200112,54.75,Georgia,Early,10449
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Illinois,Cumberland,10872
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Pennsylvania,Montgomery,817869
JUL,0.109999999,0.170000002,0.200000003,0.219999999,0.270000011,0.389999986,0.790000021,1.730000019,3.462000036,5.427999973,7.84100008,14.22039955,43.58000183,Georgia,Oconee,35840
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,South Dakota,Potter,2297
JUL,-0.300000012,-0.150000006,-0.090000004,-0.039999999,0,0.039999999,0.170000002,0.379999995,1.070000052,2.609999895,10.80550032,21.22999954,220.6999969,California,Fresno,972333
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,South Dakota,Roberts,10211
JUL,-0.140000001,-0.029999999,0,0.02,0.039999999,0.090000004,0.150000006,0.230000004,0.370000005,0.629999995,1.649999976,5.659099851,44.79000092,Oklahoma,Blaine,9739
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,North Dakota,Golden Valley,1879
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,North Dakota,McHenry,5976
JUL,0,0,0,0,0.01,0.059999999,0.140000001,0.25999999,0.449999988,0.649999976,0.879999995,1.649999976,8.260000229,Virginia,Cumberland,9746
JUL,-0.079999998,0,0,0,0,0,0,0,0.360000014,0.610000014,0.879999995,1.378499997,3.890000105,Missouri,Hickory,9269
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Missouri,Ray,22770
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,North Dakota,Burleigh,93156
JUL,0,0,0,0,0,0,0.219999999,0.439999998,0.920000017,1.501499999,2.252999997,3.340100017,12.76000023,West Virginia,Mingo,25278
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Nebraska,McPherson,490
